,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1974,  2 967,  2 266,  1 827,  1 427,  1 198,  1 141,   957,   797,   659,   537,   432,   338,   254,   177,   105,   43,   17,   4,   0,   0,0
2916,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1975,  3 035,  2 334,  1 892,  1 484,  1 218,  1 141,   981,   814,   673,   548,   441,   344,   259,   180,   109,   45,   17,   4,   0,   0,0
2917,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1976,  3 120,  2 403,  1 957,  1 548,  1 246,  1 127,  1 006,   831,   687,   560,   450,   350,   263,   183,   113,   47,   17,   4,   0,   0,0
2918,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1977,  3 198,  2 450,  2 010,  1 608,  1 264,  1 107,  1 024,   843,   697,   568,   456,   355,   266,   185,   114,   51,   17,   4,   0,   0,0
2919,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1978,  3 271,  2 485,  2 057,  1 664,  1 285,  1 094,  1 034,   853,   706,   575,   461,   359,   269,   188,   115,   54,   17,   4,   0,   0,0
2920,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1979,  3 341,  2 517,  2 096,  1 709,  1 314,  1 087,  1 034,   864,   713,   581,   465,   363,   271,   189,   116,   56,   17,   4,   0,   0,0
2921,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1980,  3 376,  2 529,  2 114,  1 732,  1 339,  1 083,  1 012,   868,   713,   581,   465,   363,   270,   189,   116,   58,   18,   4,   0,   0,0
2922,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1981,  3 474,  2 600,  2 170,  1 787,  1 396,  1 109,   999,   890,   727,   593,   474,   370,   276,   192,   118,   60,   19,   4,   1,   0,0
2923,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1982,  3 618,  2 714,  2 251,  1 869,  1 480,  1 150,  1 004,   924,   753,   614,   491,   383,   285,   199,   122,   62,   21,   4,   1,   0,   0
2924,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1983,  3 699,  2 808,  2 308,  1 936,  1 554,  1 189,  1 009,   947,   773,   630,   503,   392,   292,   202,   125,   63,   22,   4,   1,   0,   0
2925,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1984,  3 751,  2 901,  2 365,  2 001,  1 624,  1 242,  1 023,   964,   795,   645,   515,   400,   297,   206,   127,   64,   23,   5,   1,   0,   0
2926,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1985,  3 825,  2 996,  2 432,  2 067,  1 693,  1 305,  1 054,   973,   822,   663,   528,   410,   305,   210,   130,   66,   25,   5,   1,   0,   0
2927,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1986,  3 921,  3 085,  2 512,  2 131,  1 759,  1 376,  1 095,   974,   851,   681,   543,   421,   314,   217,   134,   70,   26,   5,   1,   0,   0
2928,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1987,  4 080,  3 172,  2 606,  2 194,  1 831,  1 458,  1 139,   982,   884,   703,   560,   436,   326,   226,   141,   74,   28,   6,   1,   0,   0
2929,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1988,  4 303,  3 257,  2 715,  2 259,  1 908,  1 546,  1 194,  1 003,   916,   729,   581,   454,   341,   237,   149,   81,   31,   6,   1,   0,   0
2930,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1989,  4 533,  3 346,  2 828,  2 328,  1 980,  1 626,  1 260,  1 031,   944,   758,   601,   471,   355,   249,   158,   87,   34,   7,   1,   0,   0
2931,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1990,  4 754,  3 453,  2 939,  2 403,  2 047,  1 698,  1 329,  1 069,   959,   788,   621,   487,   369,   260,   165,   92,   37,   8,   1,   0,   0
2932,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1991,  4 984,  3 604,  3 054,  2 499,  2 130,  1 789,  1 425,  1 131,   975,   825,   646,   508,   387,   275,   177,   102,   41,   9,   1,   0,   0
2933,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1992,  5 206,  3 792,  3 156,  2 604,  2 206,  1 878,  1 523,  1 190,   994,   862,   671,   529,   406,   289,   188,   110,   45,   10,   1,   0,   0
2934,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1993,  5 410,  3 996,  3 236,  2 706,  2 261,  1 941,  1 599,  1 237,  1 012,   892,   694,   546,   419,   300,   195,   113,   49,   11,   1,   0,   0
2935,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1994,  5 616,  4 209,  3 317,  2 814,  2 319,  2 000,  1 666,  1 293,  1 036,   917,   720,   563,   432,   310,   202,   116,   52,   12,   1,   0,   0
2936,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1995,  5 816,  4 418,  3 416,  2 926,  2 389,  2 057,  1 725,  1 353,  1 070,   932,   748,   579,   444,   319,   207,   117,   54,   13,   1,   0,   0
2937,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1996,  6 008,  4 619,  3 541,  3 030,  2 472,  2 110,  1 778,  1 413,  1 109,   938,   778,   596,   454,   326,   211,   118,   54,   14,   1,   0,   0
2938,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1997,  6 189,  4 812,  3 703,  3 112,  2 559,  2 158,  1 831,  1 479,  1 145,   946,   807,   614,   467,   336,   216,   120,   55,   15,   2,   0,   0
2939,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1998,  6 353,  5 006,  3 895,  3 180,  2 653,  2 203,  1 884,  1 543,  1 185,   959,   833,   633,   480,   345,   223,   123,   56,   17,   2,   0,   0
2940,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,1999,  6 508,  5 206,  4 098,  3 253,  2 752,  2 252,  1 932,  1 598,  1 232,   978,   854,   655,   493,   355,   229,   126,   56,   18,   2,   0,   0
2941,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2000,  6 657,  5 403,  4 298,  3 342,  2 847,  2 308,  1 980,  1 650,  1 285,  1 007,   866,   679,   507,   364,   237,   130,   57,   19,   3,   0,   0
2942,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2001,  6 801,  5 595,  4 493,  3 460,  2 932,  2 377,  2 028,  1 702,  1 343,  1 043,   870,   705,   522,   375,   245,   135,   59,   19,   3,   0,   0
2943,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2002,  6 944,  5 780,  4 683,  3 619,  3 007,  2 458,  2 073,  1 755,  1 407,  1 077,   876,   732,   539,   386,   253,   140,   61,   20,   3,   0,   0
2944,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2003,  7 085,  5 951,  4 875,  3 808,  3 073,  2 548,  2 117,  1 806,  1 468,  1 115,   889,   756,   557,   398,   261,   145,   63,   20,   4,   0,   0
2945,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2004,  7 223,  6 114,  5 072,  4 008,  3 141,  2 643,  2 166,  1 855,  1 524,  1 161,   908,   776,   577,   410,   269,   150,   66,   20,   4,   0,   0
2946,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2005,  7 364,  6 273,  5 267,  4 204,  3 227,  2 736,  2 222,  1 904,  1 576,  1 213,   936,   787,   599,   423,   278,   156,   68,   21,   4,   0,   0
2947,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2006,  7 499,  6 428,  5 458,  4 395,  3 343,  2 820,  2 291,  1 951,  1 626,  1 269,   970,   792,   623,   437,   287,   162,   71,   22,   4,   1,   0
2948,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2007,  7 620,  6 584,  5 642,  4 585,  3 499,  2 895,  2 371,  1 996,  1 678,  1 330,  1 003,   799,   648,   452,   296,   168,   74,   23,   4,   1,   0
2949,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2008,  7 726,  6 739,  5 814,  4 779,  3 687,  2 961,  2 459,  2 040,  1 729,  1 391,  1 040,   812,   670,   468,   306,   174,   77,   24,   4,   1,   0
2950,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2009,  7 806,  6 894,  5 980,  4 979,  3 888,  3 031,  2 553,  2 089,  1 779,  1 447,  1 086,   831,   689,   486,   316,   180,   81,   25,   5,   0,   0
2951,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2010,  7 858,  7 052,  6 144,  5 179,  4 094,  3 126,  2 651,  2 149,  1 830,  1 500,  1 138,   860,   702,   506,   328,   186,   84,   26,   5,   1,   0
2952,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2011,  7 899,  7 207,  6 307,  5 378,  4 301,  3 257,  2 745,  2 223,  1 882,  1 554,  1 196,   896,   709,   529,   340,   194,   88,   28,   5,   1,   0
2953,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2012,  7 930,  7 346,  6 469,  5 568,  4 504,  3 427,  2 831,  2 310,  1 932,  1 610,  1 259,   930,   719,   552,   354,   202,   92,   29,   6,   1,   0
2954,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2013,  7 952,  7 470,  6 630,  5 745,  4 707,  3 625,  2 907,  2 404,  1 982,  1 665,  1 321,   968,   734,   574,   368,   210,   97,   31,   6,   1,   0
2955,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2014,  7 994,  7 567,  6 790,  5 914,  4 912,  3 834,  2 987,  2 505,  2 036,  1 718,  1 377,  1 014,   754,   593,   385,   219,   101,   33,   6,   1,   0
2956,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2015,  8 072,  7 635,  6 952,  6 079,  5 114,  4 042,  3 086,  2 605,  2 098,  1 770,  1 431,  1 065,   782,   605,   403,   228,   106,   35,   7,   1,   0
2957,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2016,  8 187,  7 688,  7 110,  6 242,  5 310,  4 245,  3 215,  2 699,  2 172,  1 822,  1 484,  1 121,   816,   613,   423,   238,   110,   37,   7,   1,   0
2958,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2017,  8 345,  7 730,  7 252,  6 404,  5 498,  4 445,  3 381,  2 783,  2 257,  1 872,  1 538,  1 181,   848,   623,   443,   249,   116,   39,   8,   1,   0
2959,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2018,  8 553,  7 763,  7 377,  6 564,  5 669,  4 640,  3 573,  2 856,  2 349,  1 920,  1 591,  1 239,   884,   637,   461,   260,   121,   41,   8,   1,   0
2960,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2019,  8 802,  7 814,  7 476,  6 720,  5 829,  4 835,  3 772,  2 931,  2 445,  1 972,  1 642,  1 293,   927,   655,   477,   273,   127,   43,   9,   1,   0
2961,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2020,  9 063,  7 899,  7 546,  6 880,  5 988,  5 030,  3 973,  3 026,  2 542,  2 032,  1 692,  1 343,   973,   680,   487,   286,   132,   45,   9,   1,   0
2962,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2021,  9 313,  8 019,  7 601,  7 036,  6 144,  5 218,  4 169,  3 150,  2 630,  2 101,  1 740,  1 392,  1 023,   708,   491,   299,   138,   46,   9,   1,   0
2963,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2022,  9 543,  8 180,  7 644,  7 176,  6 298,  5 393,  4 356,  3 307,  2 708,  2 181,  1 786,  1 441,  1 077,   735,   499,   313,   144,   48,   9,   1,   0
2964,Estimates,Ethiopia,,231,ETH,ET,231,Country/Area,910,2023,  9 745,  8 391,  7 679,  7 300,  6 452,  5 557,  4 545,  3 492,  2 779,  2 270,  1 833,  1 492,  1 131,   768,   512,   327,   151,   51,   10,   1,   0
3483,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1950,   207,   137,   121,   122,   111,   82,   53,   45,   41,   35,   32,   26,   22,   16,   7,   4,   1,   0,   0,   0,0
3484,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1951,   223,   143,   121,   122,   113,   88,   57,   45,   41,   36,   32,   26,   23,   17,   8,   4,   1,   0,   0,   0,0
3485,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1952,   238,   151,   122,   121,   116,   94,   62,   46,   42,   36,   32,   27,   22,   17,   9,   4,   2,   0,   0,   0,0
3486,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1953,   253,   160,   124,   120,   118,   99,   67,   47,   42,   37,   32,   28,   22,   18,   10,   4,   2,   0,   0,   0,0
3487,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1954,   266,   170,   128,   119,   118,   103,   73,   48,   42,   38,   32,   28,   22,   18,   11,   4,   2,   0,   0,   0,0
3488,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1955,   276,   184,   133,   119,   119,   107,   79,   51,   42,   39,   33,   29,   23,   19,   12,   5,   2,   0,   0,   0,0
3489,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1956,   284,   198,   139,   119,   118,   109,   84,   54,   43,   39,   33,   29,   23,   19,   13,   5,   2,   1,   0,   0,0
3490,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1957,   293,   212,   147,   120,   118,   112,   90,   59,   43,   39,   34,   29,   24,   19,   13,   6,   2,   1,   0,   0,0
3491,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1958,   301,   227,   155,   122,   116,   113,   95,   64,   44,   40,   34,   29,   24,   19,   13,   7,   2,   1,   0,   0,0
3492,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1959,   308,   239,   165,   125,   115,   114,   99,   69,   46,   40,   35,   29,   25,   19,   14,   7,   2,   1,   0,   0,0
3493,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1960,   316,   249,   179,   129,   114,   113,   102,   75,   48,   40,   36,   30,   25,   19,   14,   8,   2,   1,   0,   0,0
3494,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1961,   323,   257,   193,   135,   113,   111,   103,   80,   51,   40,   36,   30,   25,   19,   14,   8,   3,   1,   0,   0,0
3495,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1962,   328,   265,   206,   142,   112,   109,   104,   84,   54,   40,   36,   30,   26,   19,   14,   8,   3,   1,   0,   0,0
3496,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1963,   332,   272,   220,   149,   112,   105,   103,   87,   58,   40,   36,   31,   25,   20,   14,   9,   3,   1,   0,   0,0
3497,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1964,   335,   279,   232,   158,   113,   102,   102,   90,   63,   41,   35,   31,   25,   20,   14,   9,   4,   1,   0,   0,0
3498,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1965,   338,   286,   241,   172,   117,   100,   101,   92,   67,   43,   35,   32,   26,   21,   14,   9,   4,   1,   0,   0,0
3499,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1966,   341,   293,   249,   186,   124,   100,   100,   94,   72,   46,   36,   32,   26,   21,   14,   9,   4,   1,   0,   0,0
3500,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1967,   345,   299,   257,   200,   133,   102,   99,   96,   77,   50,   36,   32,   26,   21,   15,   9,   4,   1,   0,   0,   0
3501,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1968,   351,   304,   265,   215,   143,   105,   99,   97,   82,   54,   37,   32,   27,   21,   15,   9,   4,   1,   0,   0,   0
3502,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1969,   359,   307,   273,   228,   154,   109,   98,   98,   86,   59,   38,   32,   28,   21,   15,   9,   5,   1,   0,   0,   0
3503,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1970,   369,   310,   280,   237,   168,   115,   98,   98,   88,   64,   40,   33,   28,   21,   16,   9,   5,   1,   0,   0,   0
3504,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1971,   381,   313,   286,   245,   182,   121,   98,   97,   90,   69,   43,   33,   28,   22,   16,   9,   5,   2,   0,   0,   0
3505,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1972,   393,   316,   292,   252,   196,   130,   99,   96,   92,   74,   47,   33,   29,   22,   16,   9,   5,   2,   0,   0,0
3506,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1973,   406,   320,   296,   260,   209,   138,   101,   95,   93,   78,   51,   34,   29,   22,   16,   10,   5,   2,   0,   0,0
3507,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1974,   421,   327,   299,   267,   221,   148,   105,   94,   93,   81,   55,   35,   29,   23,   16,   10,   5,   2,   0,   0,0
3508,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1975,   436,   335,   302,   273,   230,   161,   109,   93,   93,   83,   60,   37,   29,   23,   16,   10,   5,   2,   0,   0,0
3509,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1976,   452,   344,   304,   280,   237,   175,   116,   93,   92,   85,   64,   39,   29,   24,   16,   10,   5,   2,   0,   0,0
3510,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1977,   470,   355,   307,   285,   243,   187,   123,   94,   91,   87,   68,   43,   29,   24,   17,   10,   5,   2,   0,   0,0
3511,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1978,   489,   366,   311,   289,   250,   199,   131,   95,   89,   87,   72,   46,   30,   24,   17,   10,   5,   2,   0,   0,0
3512,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1979,   509,   379,   318,   291,   256,   210,   140,   98,   88,   87,   75,   50,   31,   24,   17,   10,   5,   2,   0,   0,0
3513,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1980,   532,   392,   325,   294,   261,   217,   151,   102,   87,   87,   77,   54,   32,   24,   18,   10,   5,   2,   0,   0,0
3514,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1981,   556,   408,   335,   296,   267,   223,   164,   108,   87,   86,   79,   58,   34,   24,   18,   10,   5,   2,   0,   0,0
3515,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1982,   581,   425,   345,   299,   272,   229,   175,   115,   87,   85,   80,   62,   37,   24,   18,   11,   5,   2,   0,   0,0
3516,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1983,   606,   445,   357,   303,   275,   235,   187,   122,   88,   83,   80,   65,   40,   24,   18,   11,   5,   2,   0,   0,0
3517,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1984,   629,   467,   370,   309,   278,   241,   197,   131,   91,   81,   80,   68,   44,   25,   18,   11,   5,   2,   0,   0,0
3518,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1985,   650,   491,   383,   318,   281,   247,   204,   142,   95,   81,   80,   70,   47,   26,   18,   11,   5,   2,   0,   0,0
3519,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1986,   669,   517,   399,   327,   284,   253,   211,   154,   100,   80,   79,   71,   51,   28,   18,   11,   5,   2,   0,   0,0
3520,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1987,   685,   543,   417,   338,   287,   258,   217,   165,   107,   81,   77,   72,   54,   30,   18,   11,   5,   2,   0,   0,   0
3521,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1988,   697,   568,   437,   350,   292,   263,   223,   176,   114,   82,   76,   72,   56,   33,   18,   11,   6,   2,   0,   0,   0
3522,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1989,   706,   592,   459,   362,   299,   266,   229,   186,   122,   84,   74,   72,   58,   36,   18,   11,   6,   2,   0,   0,   0
3523,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1990,   710,   613,   482,   375,   305,   267,   233,   192,   132,   87,   73,   71,   59,   38,   19,   11,   6,   2,   0,   0,   0
3524,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1991,   708,   629,   505,   388,   311,   266,   236,   195,   141,   91,   71,   69,   60,   40,   20,   11,   5,   2,   0,   0,   0
3525,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1992,   704,   640,   528,   404,   320,   267,   238,   198,   150,   96,   71,   67,   59,   42,   21,   11,   5,   2,   0,   0,   0
3526,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1993,   714,   659,   560,   429,   335,   275,   244,   205,   161,   102,   72,   66,   60,   44,   23,   11,   5,   2,   0,   0,0
3527,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1994,   613,   581,   507,   372,   273,   216,   188,   158,   126,   81,   55,   47,   44,   33,   18,   8,   4,   1,   0,   0,   0
3528,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1995,   517,   509,   460,   323,   215,   161,   133,   111,   89,   61,   38,   30,   28,   22,   13,   5,   2,   1,   0,   0,   0
3529,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1996,   591,   587,   548,   404,   263,   193,   156,   131,   105,   76,   46,   34,   32,   26,   16,   7,   3,   1,   0,   0,   0
3530,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1997,   666,   660,   633,   489,   315,   226,   179,   151,   122,   91,   55,   39,   35,   29,   19,   8,   3,   1,   0,   0,   0
3531,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1998,   681,   658,   649,   526,   341,   241,   188,   161,   129,   99,   61,   41,   36,   31,   20,   9,   3,   1,   0,   0,   0
3532,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,1999,   681,   623,   634,   537,   355,   249,   194,   168,   137,   105,   65,   44,   37,   33,   22,   10,   3,   1,   0,   0,   0
3533,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2000,   685,   593,   613,   543,   370,   257,   200,   174,   145,   110,   72,   47,   39,   34,   25,   11,   3,   1,   0,   0,   0
3534,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2001,   689,   576,   585,   544,   384,   264,   206,   179,   155,   116,   78,   50,   42,   36,   27,   13,   4,   1,   0,   0,   0
3535,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2002,   701,   575,   556,   544,   401,   271,   212,   183,   164,   123,   85,   53,   44,   37,   29,   14,   4,   1,   0,   0,   0
3536,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2003,   723,   587,   538,   546,   425,   282,   219,   184,   169,   131,   91,   56,   45,   37,   31,   16,   4,   1,   0,   0,   0
3537,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2004,   749,   602,   535,   548,   454,   300,   227,   186,   172,   138,   98,   61,   45,   38,   31,   18,   5,   1,   0,   0,   0
3538,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2005,   773,   615,   541,   545,   478,   323,   235,   190,   173,   145,   105,   67,   46,   38,   31,   19,   6,   1,   0,   0,   0
3539,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2006,   792,   633,   553,   539,   497,   349,   244,   195,   173,   152,   111,   73,   47,   39,   31,   20,   7,   1,   0,   0,   0
3540,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2007,   807,   656,   567,   534,   509,   379,   254,   201,   173,   157,   118,   80,   49,   40,   31,   21,   8,   2,   0,   0,   0
3541,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2008,   820,   682,   581,   531,   515,   408,   268,   208,   174,   160,   125,   86,   53,   40,   32,   22,   9,   2,   0,   0,   0
3542,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2009,   829,   709,   594,   534,   517,   434,   286,   215,   175,   162,   131,   93,   57,   41,   32,   22,   9,   2,   0,   0,   0
3543,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2010,   835,   735,   608,   543,   517,   455,   309,   223,   179,   163,   138,   99,   62,   42,   33,   23,   10,   2,   0,   0,   0
3544,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2011,   838,   758,   626,   555,   516,   470,   335,   231,   184,   163,   143,   105,   68,   43,   34,   23,   11,   3,   0,   0,   0
3545,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2012,   837,   779,   648,   566,   518,   480,   364,   241,   190,   162,   148,   112,   74,   45,   34,   23,   12,   3,   0,   0,   0
3546,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2013,   839,   797,   671,   574,   521,   486,   392,   255,   198,   164,   152,   118,   81,   48,   35,   24,   12,   4,   1,   0,   0
3547,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2014,   847,   809,   697,   581,   526,   489,   417,   275,   205,   167,   154,   125,   87,   52,   35,   24,   12,   4,   1,   0,   0
3548,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2015,   858,   814,   725,   591,   532,   492,   435,   300,   212,   173,   155,   132,   93,   57,   35,   25,   13,   4,   1,   0,   0
3549,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2016,   871,   814,   752,   605,   538,   495,   447,   328,   219,   179,   154,   139,   99,   63,   36,   25,   13,   5,   1,   0,   0
3550,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2017,   887,   814,   776,   625,   543,   498,   456,   356,   230,   186,   155,   144,   105,   69,   38,   25,   13,   5,   1,   0,   0
3551,Estimates,Rwanda,,646,RWA,RW,646,Country/Area,910,2018,   901,   818,   793,   651,   548,   501,   462,   381,   247,   191,   157,   146,   111,   75,   41,   25,   13,   5,   1,   0,   0
